sentence1,sentence2,label
Madeline is helpless or Miguel is beautiful, Madeline is not helpless or Miguel is not beautiful,0
Ruben will get me lying or begin screaming,Ruben will not begin screaming,0
Tina's painting is blue or rich, Tina's painting is neither blue nor rich,1
Vickie has visited Vaslui or Oradea,Philip visited neither Vaslui nor Oradea,0
Constance will freeze my account or understand what Ella comment about Cluj-Napoca,Constance will neither stand in front of the crowd nor understand what Ella comment about Cluj-Napoca,0
Louis will get the money or bet on the game,Pauline will neither get the money nor bet on the game,0
Iceland or Peru won the last world cup, neither Japan nor Iceland won the last world cup,0
Lisa's painting is itchy or lively, Lisa's painting isn't lively,0
Duane is glamorous or Glenda is agreeable, neither Duane is glamorous nor Glenda is agreeable,1
Christy will burn the flag or get the money,Christy will not burn the flag and Christy wil not get the money,1
Gary is gorgeous or Brenda is pitiful, Gary is not gorgeous and Brenda is not pitiful,1
Melanie is ambitious or Barry is scruffy, neither Melanie is ambitious nor Barry is scruffy,1
Beth's painting is kind or clever, Beth's painting is neither kind nor clever,1
Julie traveled to Deva or Timisoara,Julie didn't travel to Deva,0
Stephanie will send me a letter or write a song about the sky,June will neither send me a letter nor write a song about the sky,0
Rodney is witty or Virginia is jealous, Virginia is not jealous,0
Craig's painting is attractive or clumsy, Craig's painting is neither attractive nor pitiful,0
Frederick traveled to Timisoara or Deva,Frederick traveled to neither Timisoara nor Deva,1
Alberta is chubby or Bonnie is worried, Alberta is not chubby or Bonnie is not worried,0
Zachary is unsightly or Gilbert is calm, Zachary is not unsightly or Gilbert is not calm,0
Sidney's painting is lively or dazzling, Sidney's painting isn't dazzling,0
Marvin's painting is attractive or thankful, Marvin's painting isn't attractive,0
Katrina is nervous or Raymond is plain, Katrina is not nervous,0
Naomi will forget about Leona's hobby or stand up to Salvador,Naomi will not stand up to Salvador,0
Jorge is worried or Fannie is obedient, Jorge is not worried and Fannie is not obedient,1
Nina is stocky or Frances is nervous, Nina is not stocky and Frances is not nervous,1
Argentina or Brazil won the last world cup, neither Argentina nor Australia won the last world cup,0
Annie is faithful or Gertrude is obedient, Annie is not faithful and Gertrude is not obedient,1
Nina has visited Dej or Turda,Nina didn't visit Turda,0
Richard traveled to Bucharest or Lugoj,Richard didn't travel to Lugoj,0
Benjamin will know about us or grow up in jail,Benjamin will neither show my new photos nor grow up in jail,0
Adam is quaint or Lucy is beautiful, Adam is not quaint or Lucy is not beautiful,0
Roger is mysterious or Roberto is muscular, neither Roger is mysterious nor Roberto is muscular,1
Joanne went to Oradea or Arad,Joanne didn't go to Oradea and Joanne didn't go to Arad,1
Roland is panicky or Lucille is pitiful, Roland is not panicky,0
Japan or Costa Rica are in the geopolitical position of Nigeria,Costa Rica isn't in the geopolitical position of Nigeria,0
James went to Bucharest or Reghin,James didn't go to Bucharest and James didn't go to Reghin,1
Florence is uptight or Kristina is pitiful, Florence is not uptight,0
Kent traveled to Turda or Cluj-Napoca,Kent traveled to neither Turda nor Cluj-Napoca,1
Freddie will break the rules or choose this way of life,Leona will neither break the rules nor choose this way of life,0
Inez will lead me to Willie's house or grow up in jail,Inez will neither lead me to Willie's house nor draw ahead of the other runners,0
Michelle is scruffy or Greg is elegant, Michelle is not scruffy and Greg is not elegant,1
Ashley will lay down or buy a icy bicycle,Ashley will neither lay down nor buy a icy bicycle,1
Terrence will find this salmon car or begin crying,Terrence will not find this salmon car,0
Micheal is plain or Joanne is agreeable, Micheal is not plain and Joanne is not agreeable,1
Viola's painting is attractive or green, Viola's painting is neither attractive nor green,1
Charlie traveled to Bucharest or Vaslui,Luis traveled to neither Bucharest nor Vaslui,0
Spain or Sweden won the last world cup,Spain didn't win the last world cup and Sweden didn't win the last world cup,1
Charlie will grow up in jail or hurt me,Charlie will not hurt me,0
Lance traveled to Arad or Mangalia,Lance traveled to neither Arad nor Mangalia,1
Panama or Colombia are in the geopolitical position of England,Colombia isn't in the geopolitical position of England,0
Vicki will pay Annette or see him,Vicki will not pay Annette and Vicki wil not see him,1
Claire will choose this soccer team or stand up to Lindsay,Claire will neither take a summer job nor stand up to Lindsay,0
Nigeria or Mexico are in the geopolitical position of Germany, neither Nigeria nor Mexico are in the geopolitical position of Germany,1
Nelson will shut the door down or feel a strange,Nelson will neither shut the door down nor swim out toward the gray boat,0
Ruben's painting is delightful or obnoxious, Ruben's painting isn't delightful and Ruben's painting isn't obnoxious,1
Floyd's painting is jealous or ugly, Floyd's painting isn't ugly,0
Marc's painting is mealy or rich, Marc's painting is neither mealy nor rich,1
Molly is eager or Lonnie is lazy, Molly is not eager and Lonnie is not lazy,1
Sarah is muscular or Crystal is unsightly, Crystal is not unsightly,0
Maureen's painting is plump or clean, Monique's painting is neither plump nor clean,0
Jared's painting is scary or unsightly, Jared's painting is neither angry nor unsightly,0
Perry will become very important to me or lay down,Perry will not become very important to me and Perry wil not lay down,1
Marian will draw ahead of the other runners or blow it,Marian will neither draw ahead of the other runners nor blow it,1
Victor is clean or Ricardo is brave, Victor is not clean or Ricardo is not brave,0
Keith's painting is glamorous or ashy, Keith's painting isn't glamorous and Keith's painting isn't ashy,1
Ricky is happy or Leona is gorgeous, neither Ricky is happy nor Leona is gorgeous,1
Antoinette traveled to Bucharest or Timisoara,Antoinette didn't travel to Bucharest and Antoinette didn't travel to Timisoara,1
Charlene will blow me off or hit her,Charlene will neither blow me off nor let me drive Grace's gray car,0
Stephen went to Craiova or Giurgiu,Travis went to neither Craiova nor Giurgiu,0
Armando is angry or Lauren is calm, Armando is not angry and Lauren is not calm,1
Morocco or France are in the geopolitical position of Serbia, neither Morocco nor Iran are in the geopolitical position of Serbia,0
Phillip's painting is alive or nervous, Phillip's painting is neither alive nor nervous,1
Jeanne's painting is icy or red, Jeanne's painting is neither icy nor red,1
Natasha's painting is bald or wonderful, Susan's painting is neither bald nor wonderful,0
Herman's painting is gray or vast, Ted's painting is neither gray nor vast,0
Raymond will hear Edna or ring from Barcelona to Baia Mare,Raymond will neither hear Edna nor ring from Barcelona to Baia Mare,1
Debbie's painting is embarrassed or yellow, Debbie's painting isn't embarrassed and Debbie's painting isn't yellow,1
Clara is drab or Isabel is quaint, Clara is not drab or Isabel is not quaint,0
Claude traveled to Bucharest or Lugoj,Claude traveled to neither Bucharest nor Lugoj,1
France or Panama won the last world cup,France didn't win the last world cup and Panama didn't win the last world cup,1
Paula will blow it or build Albert's house,Alma will neither blow it nor build Albert's house,0
Joyce is plump or Leah is aggressive, Joyce is not plump or Leah is not aggressive,0
Vivian's painting is nice or plump, Vivian's painting isn't nice and Vivian's painting isn't plump,1
Yolanda is faithful or Vivian is scruffy, Vivian is not scruffy,0
Susie will lend me Donald's yellow bicycle or ring into Patrick,Susie will not ring into Patrick,0
Alex is delightful or Geneva is angry, Alex is not delightful and Geneva is not angry,1
Lori traveled to Mangalia or Reghin,Lori didn't travel to Mangalia and Lori didn't travel to Reghin,1
Martin is beautiful or Luis is ugly, Luis is not ugly,0
Sean is pitiful or Ryan is glamorous, Sean is not pitiful,0
Korea Republic or Colombia got to the quarter finals last year,Colombia didn't get to the quarter finals last year,0
Gordon will become Cory best friend or throw everything out the window,Gordon will neither become Cory best friend nor throw everything out the window,1
Flora's painting is short or uptight, Flora's painting isn't uptight,0
Ryan is short or Ida is clean, neither Ryan is short nor Ida is clean,1
Wilma traveled to Blaj or Cluj-Napoca,Wilma didn't travel to Blaj and Wilma didn't travel to Cluj-Napoca,1
Reginald will dream of the playing with Alberta or wake up,Reginald will not wake up,0
Wesley is scruffy or Allan is mysterious, Allan is not mysterious,0
Luis's painting is uptight or clean, Luis's painting isn't uptight,0
Patricia will get the money or tell me Eugene's secret,Patricia will neither get the money nor blow it when he didn't invest in Amazon,0
Edith's painting is lemon or nice, Edith's painting is neither lemon nor nice,1
Rhonda is obedient or Julian is drab, Julian is not drab,0
Ron's painting is clever or jealous, Ron's painting is neither clever nor jealous,1
Japan or Iceland won the last world cup, neither Denmark nor Japan won the last world cup,0
Cory's painting is jealous or panicky, Cory's painting is neither jealous nor panicky,1
Glenda will buy a watch or burn some calories,Glenda will not buy a watch and Glenda wil not burn some calories,1
Leslie is elegant or Verna is silly, Verna is not silly,0
Bernard is flabby or Lucille is lively, Bernard is not flabby or Lucille is not lively,0
Denise is angry or Ivan is lazy, Denise is not angry,0
Beth is chubby or Grace is mysterious, Beth is not chubby and Grace is not mysterious,1
Stephen has visited Timisoara or Giurgiu,Jennie visited neither Timisoara nor Giurgiu,0
Marshall is mysterious or Delores is flabby, Marshall is not mysterious or Delores is not flabby,0
Andrea is jealous or Irma is witty, Irma is not witty,0
Stacey will sell me a icy car or do some good work,Stacey will neither sell me a icy car nor do some good work,1
Nancy's painting is silly or unsightly, Nancy's painting isn't unsightly,0
Joy is ugly or Brandon is scruffy, Joy is not ugly,0
Timothy's painting is tender or purple, Timothy's painting isn't tender and Timothy's painting isn't purple,1
Brandon is zealous or Gordon is chubby, Brandon is not zealous,0
Danielle's painting is handsome or fit, Danielle's painting isn't handsome and Danielle's painting isn't fit,1
Julio's painting is important or nice, Julio's painting isn't important and Julio's painting isn't nice,1
Sharon's painting is obnoxious or kind, Hilda's painting is neither obnoxious nor kind,0
Oscar traveled to Tulcea or Giurgiu,Oscar traveled to neither Tulcea nor Giurgiu,1
Bruce's painting is easy or green, Bruce's painting is neither gorgeous nor green,0
Leonard will go to Sam's house or ride the horse,Leonard will not ride the horse,0
Gloria is worried or Henry is polite, Gloria is not worried or Henry is not polite,0
Carla has visited Tulcea or Hunedoara,Carla visited neither Baia Mare nor Hunedoara,0
Tunisia or Denmark got to the quarter finals last year,Tunisia didn't get to the quarter finals last year and Denmark didn't get to the quarter finals last year,1
Morocco or Denmark got to the quarter finals last year,Denmark didn't get to the quarter finals last year,0
Jamie went to Bucharest or Vaslui,Jamie didn't go to Bucharest and Jamie didn't go to Vaslui,1
Katherine is victorious or Yolanda is clean, Yolanda is not clean,0
Carrie is pitiful or Janie is scruffy, neither Carrie is pitiful nor Janie is scruffy,1
Misty went to Hunedoara or Bucharest,Misty went to neither Hunedoara nor Bucharest,1
Toni is polite or Lynn is bewildered, Toni is not polite and Lynn is not bewildered,1
Flora's painting is careful or black, Ricky's painting is neither careful nor black,0
Betty's painting is clumsy or delightful, Betty's painting is neither clumsy nor delightful,1
Christine has visited Tulcea or Slobozia,Christine didn't visit Tulcea and Christine didn't visit Slobozia,1
Kathleen traveled to Baia Mare or Craiova,Kathleen traveled to neither Baia Mare nor Craiova,1
Faye is pitiful or Minnie is panicky, Minnie is not panicky,0
Tony is plump or Leonard is attractive, Tony is not plump or Leonard is not attractive,0
Marjorie is unkempt or Elaine is clean, Elaine is not clean,0
Jennie's painting is grumpy or repulsive, Jennie's painting isn't repulsive,0
Derrick is chubby or Carl is gorgeous, Derrick is not chubby or Carl is not gorgeous,0
Germany or Mexico got to the quarter finals last year, neither Germany nor Mexico got to the quarter finals last year,1
Earl is worried or Alfredo is faithful, Earl is not worried or Alfredo is not faithful,0
Nathan is thankful or Kathy is short, Nathan is not thankful and Kathy is not short,1
Douglas's painting is glamorous or silly, Douglas's painting isn't glamorous and Douglas's painting isn't silly,1
Brazil or Portugal are in the geopolitical position of Mexico,Portugal isn't in the geopolitical position of Mexico,0
Tony will find her or hold me back,Tony will not find her and Tony wil not hold me back,1
Sweden or Panama won the last world cup,Sweden didn't win the last world cup and Panama didn't win the last world cup,1
Jaime traveled to Hunedoara or Vaslui,Jaime traveled to neither Hunedoara nor Vaslui,1
Patsy's painting is dead or clumsy, Patsy's painting is neither dead nor clumsy,1
Ella is gentle or Randy is ugly, neither Ella is gentle nor Randy is ugly,1
Clinton's painting is skinny or clean, Clinton's painting is neither skinny nor mysterious,0
Jacob is victorious or Terrance is beautiful, neither Jacob is victorious nor Terrance is beautiful,1
Dan's painting is delightful or drab, Dan's painting is neither delightful nor drab,1
Glen's painting is zealous or muscular, Glen's painting is neither zealous nor muscular,1
Eduardo's painting is plump or fit, Eduardo's painting isn't fit,0
Iceland or Spain got to the quarter finals last year,Iceland didn't get to the quarter finals last year and Spain didn't get to the quarter finals last year,1
Aaron's painting is lemon or rich, Aaron's painting is neither lemon nor rich,1
Melody is aggressive or Rick is shapely, Rick is not shapely,0
Eddie is long or Robert is fierce, Eddie is not long and Robert is not fierce,1
Jessie is elegant or Francisco is helpless, Francisco is not helpless,0
Aaron will come at noon or tell me Seth's secret,Miriam will neither come at noon nor tell me Seth's secret,0
Rachel is gorgeous or Daniel is thoughtless, Daniel is not thoughtless,0
Sandra will catch a ashy fish or drink a bottle of wine,Carmen will neither catch a ashy fish nor drink a bottle of wine,0
Russia or Croatia got to the quarter finals last year, neither Germany nor Russia got to the quarter finals last year,0
Courtney has visited Blaj or Lugoj,Courtney didn't visit Blaj and Courtney didn't visit Lugoj,1
Perry's painting is nice or purple, Perry's painting is neither nice nor purple,1
Cathy is clumsy or Loretta is bewildered, neither Cathy is clumsy nor Loretta is bewildered,1
Michele's painting is thankful or unkempt, Michele's painting is neither thankful nor unkempt,1
Herbert's painting is inexpensive or nice, Herbert's painting isn't inexpensive,0
Neil's painting is wonderful or flabby, Neil's painting is neither wonderful nor flabby,1
Croatia or Korea Republic won the last world cup, neither Croatia nor Korea Republic won the last world cup,1
Korea Republic or Brazil got to the quarter finals last year,Korea Republic didn't get to the quarter finals last year and Brazil didn't get to the quarter finals last year,1
Pearl traveled to Oradea or Mangalia,Pearl traveled to neither Oradea nor Mangalia,1
Virgil's painting is powerful or obnoxious, Virgil's painting is neither powerful nor obnoxious,1
April will cut a tree or say funny things,April will not cut a tree and April wil not say funny things,1
Darrell's painting is orange or plump, Darrell's painting isn't plump,0
Edgar is calm or Todd is wonderful, Edgar is not calm and Todd is not wonderful,1
Ray has visited Slobozia or Slatina,Ray visited neither Slobozia nor Slatina,1
Micheal is dazzling or Patricia is angry, Micheal is not dazzling,0
Connie has visited Slatina or Cluj-Napoca,Connie didn't visit Slatina and Connie didn't visit Cluj-Napoca,1
Helen's painting is red or magnificent, Helen's painting isn't red and Helen's painting isn't magnificent,1
Jay is proud or Andy is muscular, Jay is not proud or Andy is not muscular,0
Gilbert's painting is green or worried, Gilbert's painting is neither green nor worried,1
Leslie's painting is orange or magnificent, Leslie's painting isn't magnificent,0
Angie will bend the rules of the card game or dream of the playing with Carlos,Angie will not bend the rules of the card game and Angie wil not dream of the playing with Carlos,1
Katherine will wake up or think I was living in Slatina,Katherine will not think I was living in Slatina,0
Tommy will speak to me or buy a watch,Tommy will not buy a watch,0
Freddie's painting is jolly or worried, Freddie's painting is neither jolly nor worried,1
Willie has visited Turda or Vaslui,Willie didn't visit Vaslui,0
Gladys will hang up on me or bring me out of Neil's house,Shane will neither hang up on me nor bring me out of Neil's house,0
Candace is dazzling or Ted is lazy, Candace is not dazzling or Ted is not lazy,0
Shirley's painting is muscular or clever, Shirley's painting is neither clumsy nor clever,0
Teresa is dazzling or Cody is aggressive, Teresa is not dazzling and Cody is not aggressive,1
Ellen is attractive or Dana is plain, neither Ellen is attractive nor Dana is plain,1
Nelson's painting is elegant or unimportant, Ida's painting is neither elegant nor unimportant,0
Karl's painting is drab or careful, Gerald's painting is neither drab nor careful,0
Alice will sell me a lemon car or buy a purple bicycle,Alice will neither dream of running in Oradea nor buy a purple bicycle,0
Andre is fit or Christina is defeated, neither Andre is fit nor Christina is defeated,1
Egypt or Sweden are in the geopolitical position of Panama,Egypt isn't in the geopolitical position of Panama,0
Eileen is happy or Kirk is drab, Eileen is not happy and Kirk is not drab,1
Eva is jealous or Curtis is calm, neither Eva is jealous nor Curtis is calm,1
Molly is plain or Doris is polite, Molly is not plain,0
Fernando's painting is ambitious or scary, Fernando's painting is neither ambitious nor scary,1
Terrance's painting is fit or nice, Terrance's painting isn't fit and Terrance's painting isn't nice,1
Jamie's painting is ugly or inexpensive, Jamie's painting is neither skinny nor inexpensive,0
Kayla is fancy or Alfred is ugly, Kayla is not fancy,0
Terrance will choose this soccer team or let this happen,Terrance will not let this happen,0
Walter is repulsive or Warren is nervous, Walter is not repulsive or Warren is not nervous,0
Manuel is grumpy or Shawn is shapely, Manuel is not grumpy or Shawn is not shapely,0
Margarita's painting is drab or fit, Margarita's painting is neither drab nor gifted,0
Ida will hit her or put Maureen in charge,Ida will neither teach middle school science nor put Maureen in charge,0
Carol will hang up on Katherine or put the phone down,Carol will neither hang up on Katherine nor put the phone down,1
Helen is brave or Gordon is skinny, Helen is not brave and Gordon is not skinny,1
Jacob is worried or Bill is zealous, neither Jacob is worried nor Bill is zealous,1
Louis's painting is important or thoughtless, Louis's painting is neither grumpy nor thoughtless,0
Ana is brave or Charlie is dazzling, Ana is not brave and Charlie is not dazzling,1
Betty's painting is dazzling or nervous, Betty's painting isn't nervous,0
Ruth will lend me some money a month before or bend the rules of the soccer game,Fernando will neither lend me some money a month before nor bend the rules of the soccer game,0
Edith's painting is chubby or muscular, Edith's painting isn't chubby and Edith's painting isn't muscular,1
Korea Republic or Germany got to the quarter finals last year,Germany didn't get to the quarter finals last year,0
Ruby will do some good work or have everything,Ruby will neither do some good work nor have everything,1
Johnnie is fit or Tyler is calm, Johnnie is not fit,0
Holly will say nice things or throw everything out the window,Holly will not throw everything out the window,0
Sally will teach math or buy a icy bicycle,Sally will not buy a icy bicycle,0
Jack will say funny things or freeze Karl's bank account,Jack will neither say funny things nor freeze Karl's bank account,1
Ted has visited Timisoara or Arad,Ted visited neither Baia Mare nor Arad,0
Darrell will break the rules or grow up in jail,Darrell will neither break the rules nor grow up in jail,1
Alexander will find her or wear a purple hat,Alexander will neither make me change the way I wrote nor wear a purple hat,0
Penny is jolly or Juanita is delightful, Juanita is not delightful,0
Hattie will freeze Kyle's bank account or know Erica's secret,Hattie will not know Erica's secret,0
Troy will fall in love with Patsy or eat it all,Troy will not eat it all,0
Shannon's painting is brave or itchy, Shannon's painting is neither brave nor ugly,0
Agnes is uptight or Martha is skinny, Agnes is not uptight or Martha is not skinny,0
Ramona is wonderful or Erica is embarrassed, neither Ramona is wonderful nor Erica is embarrassed,1
Germany or Japan won the last world cup, neither Germany nor Japan won the last world cup,1
Luz will draw ahead of the other runners or make me change the way I wrote,Luz will neither buy a gray car nor make me change the way I wrote,0
Leroy is thoughtless or Alfredo is elegant, Leroy is not thoughtless,0
Theodore's painting is plump or handsome, Theodore's painting isn't plump,0
Jennie's painting is magnificent or mango, Jennie's painting is neither magnificent nor mango,1
Audrey will sing a nice song or give Iris a blue bicycle,Audrey will not sing a nice song and Audrey wil not give Iris a blue bicycle,1
Holly's painting is gray or proud, Holly's painting isn't gray,0
Heather is wonderful or Barbara is skinny, Heather is not wonderful,0
Eddie will meet Geraldine or sing a pop song,Eddie will not sing a pop song,0
Ron is magnificent or Jimmie is attractive, neither Ron is magnificent nor Jimmie is attractive,1
Sheila went to Deva or Bucharest,Sheila didn't go to Deva and Sheila didn't go to Bucharest,1
Japan or Argentina are in the geopolitical position of Switzerland ,Japan isn't in the geopolitical position of Switzerland  and Argentina isn't in the geopolitical position of Switzerland ,1
Melody went to Hunedoara or Lugoj,Melody didn't go to Hunedoara and Melody didn't go to Lugoj,1
Travis's painting is stocky or rich, Travis's painting isn't rich,0
Gina's painting is inexpensive or uptight, Gina's painting isn't uptight,0
Marjorie's painting is blue or powerful, Marjorie's painting is neither gorgeous nor powerful,0
Sonia's painting is happy or repulsive, Sonia's painting is neither bald nor repulsive,0
Molly's painting is salmon or black, Molly's painting isn't black,0
Viola traveled to Timisoara or Turda,Viola didn't travel to Timisoara and Viola didn't travel to Turda,1
Myrtle will get me lying or cut a tree,Myrtle will neither get me lying nor cut a tree,1
Samuel's painting is polite or fancy, Joanna's painting is neither polite nor fancy,0
Terrance is silly or Blanche is kind, Terrance is not silly and Blanche is not kind,1
Poland or Iceland are in the geopolitical position of France, neither Poland nor Brazil are in the geopolitical position of France,0
Beulah's painting is unimportant or victorious, Alicia's painting is neither unimportant nor victorious,0
Rafael will come at noon or hurt her,Rafael will neither come at noon nor hurt her,1
Billie is victorious or Clyde is attractive, neither Billie is victorious nor Clyde is attractive,1
Glen will dig a hole in the garden or ride the buffalo,Glen will not dig a hole in the garden,0
Ruth will shut the door down or stand up to Yolanda,Ruth will neither shut the door down nor stand up to Yolanda,1
Felicia went to Lugoj or Giurgiu,Felicia didn't go to Giurgiu,0
Louise is zealous or Jamie is obedient, neither Louise is zealous nor Jamie is obedient,1
Margaret is muscular or Chad is pitiful, Margaret is not muscular,0
Brett will forgive me or hold her close,Brett will not hold her close,0
Corey will ride the buffalo or catch a salmon fish,Corey will not ride the buffalo and Corey wil not catch a salmon fish,1
Clyde will fight me or hide behind a bush,Clyde will not fight me and Clyde wil not hide behind a bush,1
Kelly's painting is pitiful or shy, Kelly's painting isn't pitiful and Kelly's painting isn't shy,1
Lillie will meet Dianne or fall in love with Jacqueline,Lillie will not meet Dianne,0
David's painting is bewildered or careful, David's painting is neither bewildered nor grumpy,0
Felix's painting is fierce or uptight, Felix's painting isn't fierce,0
Earl's painting is fit or gifted, Earl's painting isn't fit and Earl's painting isn't gifted,1
Guy is obedient or Andrew is plain, Guy is not obedient and Andrew is not plain,1
John went to Tulcea or Bucharest,John went to neither Tulcea nor Bucharest,1
Yvette will think I was helping Brad or see the best chef from Craiova,Yvette will neither think I was helping Brad nor see the best chef from Craiova,1
Shirley's painting is faithful or helpful, Kurt's painting is neither faithful nor helpful,0
Gilbert went to Hunedoara or Bucharest,Gilbert didn't go to Hunedoara and Gilbert didn't go to Bucharest,1
Sheryl will feel an outsider or go to Timisoara,Darlene will neither feel an outsider nor go to Timisoara,0
Serbia or Iran got to the quarter finals last year, neither Serbia nor Egypt got to the quarter finals last year,0
Joy is clumsy or Opal is fit, Joy is not clumsy,0
Jamie will keep Charlie's secret from me or cut my hair,Jamie will neither fall off nor cut my hair,0
Marshall will say funny things or teach math,Marshall will not say funny things and Marshall wil not teach math,1
Ruth is embarrassed or Pauline is glamorous, Ruth is not embarrassed and Pauline is not glamorous,1
Clayton has visited Bucharest or Arad,Elaine visited neither Bucharest nor Arad,0
Dorothy will sleep the night or lay down,Dorothy will not sleep the night and Dorothy wil not lay down,1
Ramona will read a paper or dream of the playing with Dwayne,Ramona will not read a paper and Ramona wil not dream of the playing with Dwayne,1
Senegal or Portugal won the last world cup, neither Senegal nor Switzerland  won the last world cup,0
Dustin will wear a yellow jacket or forgive me,Dustin will neither wear a yellow jacket nor forgive me,1
Charlene is faithful or Ian is embarrassed, Charlene is not faithful and Ian is not embarrassed,1
Sue's painting is bald or wonderful, Sue's painting isn't wonderful,0
Peter will cut a tree or wear a gray hat,Peter will not wear a gray hat,0
Morocco or Australia got to the quarter finals last year,Morocco didn't get to the quarter finals last year and Australia didn't get to the quarter finals last year,1
Lucille's painting is brave or scruffy, Lucille's painting isn't brave and Lucille's painting isn't scruffy,1
Vernon went to Tulcea or Hunedoara,Vernon didn't go to Tulcea and Vernon didn't go to Hunedoara,1
Jesus will drink a bottle of water or hurt me,Henry will neither drink a bottle of water nor hurt me,0
Alicia's painting is careful or clean, Gloria's painting is neither careful nor clean,0
